CustomerID,frequency,monetary,avg_order_value,recency_days,customer_segment
15528,1,229.32999999999993,229.32999999999993,254,2
16767,11,5580.6,507.32727272727271,30,4
14340,1,134.7,134.7,218,2
13040,2,676.99,338.495,8,3
15198,2,193.64,96.82,92,3
16696,4,657.90000000000009,164.475,135,3
16775,11,1695.6600000000003,154.15090909090907,10,3
16690,2,225.58,112.79,72,3
14410,9,1105.07,122.78555555555553,92,3
12612,1,704.04000000000008,704.04000000000008,74,3
14396,2,487.98999999999995,243.99499999999995,65,3
12588,1,214.9,214.9,39,3
15096,1,219.39,219.39,42,3
13243,1,600.07,600.07,203,2
14304,1,383.45000000000005,383.45000000000005,222,2
16383,2,668.36000000000013,334.18000000000006,74,3
14212,1,1070.48,1070.48,89,3
16240,2,3718.8000000000006,1859.4000000000003,24,3
15568,3,758.29,252.76333333333335,2,3
16612,4,1187.66,296.915,32,3
14282,15,3729.34,248.62266666666667,3,4
14971,3,1116.5699999999997,372.18999999999994,35,3
14185,1,197.65,197.65,331,2
14044,4,652.82,163.20499999999998,26,3
14000,1,635.66000000000008,635.66000000000008,211,2
14354,2,163.62,81.81,5,3
16134,2,618.08999999999992,309.04499999999996,21,3
16716,2,901.2,450.6,266,2
12463,4,1344.7800000000002,336.19500000000005,53,3
17783,2,283.47,141.735,72,3
16552,2,379.73,189.865,242,2
17839,1,338.80000000000007,338.80000000000007,42,3
17197,1,1013.01,1013.01,29,3
14002,2,529.73,264.865,134,3
15045,2,735.66,367.83,151,2
15258,2,623.16000000000008,311.58000000000004,168,2
16271,5,1429.24,285.84800000000007,2,3
15005,28,6316.5700000000006,225.59178571428575,15,4
16422,51,34684.399999999994,680.08627450980407,17,4
12489,1,334.92999999999995,334.92999999999995,336,2
15945,1,181.0,181.0,365,2
15949,2,364.71999999999997,182.35999999999999,16,3
15747,3,974.04000000000019,324.68000000000006,12,3
12970,4,452.23999999999995,113.05999999999999,7,3
16216,1,914.93000000000018,914.93000000000018,267,2
13151,1,1257.8700000000003,1257.8700000000003,295,2
16861,2,173.76,86.88,59,3
15993,7,2797.5699999999979,399.65285714285682,8,3
13979,1,869.87000000000012,869.87000000000012,73,3
17117,1,116.19999999999997,116.19999999999997,288,2
17707,2,152.4,76.2,185,2
17830,3,398.7,132.89999999999998,1,3
16010,3,407.5,135.83333333333334,245,2
15048,4,384.05000000000007,96.012500000000017,65,3
13139,7,5064.9400000000005,723.56285714285718,16,3
14503,6,3543.26,590.54333333333341,3,3
12497,1,1043.1,1043.1,81,3
13431,2,1269.1,634.55,67,3
15605,5,1198.23,239.64600000000002,36,3
18249,1,95.34,95.34,17,3
17625,4,2046.9999999999998,511.75,18,3
17120,1,307.46,307.46,233,2
12424,2,1760.9600000000003,880.48000000000013,162,2
15740,1,154.88000000000002,154.88000000000002,49,3
15279,1,290.51,290.51,354,2
15649,2,816.0,408.0,336,2
12484,6,4541.72,756.95333333333349,32,3
14307,6,2995.72,499.28666666666663,88,3
12940,2,913.54000000000019,456.7700000000001,54,3
12816,2,572.2,286.1,95,3
14494,1,139.56,139.56,25,3
18183,2,632.07,316.035,227,2
12853,6,1957.1000000000001,326.18333333333339,134,3
15240,5,1706.5700000000002,341.31400000000008,44,3
12582,2,511.3599999999999,255.67999999999995,238,2
14271,1,112.32000000000002,112.32000000000002,225,2
16425,1,302.69999999999993,302.69999999999993,302,2
17201,1,342.63,342.63,53,3
12407,5,1708.12,341.62399999999997,49,3
14642,1,96.12,96.12,58,3
15820,1,206.98000000000002,206.98000000000002,319,2
12374,1,742.93,742.93,25,3
17904,1,191.66999999999993,191.66999999999993,21,3
15692,1,191.04000000000002,191.04000000000002,28,3
17990,3,630.84,210.28,236,2
14045,4,1659.75,414.9375,109,3
12556,2,603.70999999999981,301.8549999999999,50,3
13072,1,177.14999999999998,177.14999999999998,266,2
13189,2,260.68,130.34,18,3
15030,2,518.28,259.14,71,3
15114,10,2760.5599999999995,276.056,30,3
13503,1,216.84999999999997,216.84999999999997,71,3
17083,3,1405.7799999999997,468.59333333333331,109,3
16750,5,623.93000000000006,124.78600000000002,44,3
12420,1,600.3900000000001,600.3900000000001,63,3
14517,2,330.45000000000005,165.22500000000002,33,3
16906,4,579.77,144.9425,81,3
16198,1,400.681,400.681,75,3
16732,1,603.74999999999977,603.74999999999977,31,3
13869,4,3104.9499999999985,776.23749999999961,123,3
17297,1,131.78000000000006,131.78000000000006,17,3
15696,8,2736.46,342.0575,33,3
17438,1,388.45000000000005,388.45000000000005,253,2
17398,3,653.38000000000011,217.79333333333335,114,3
15800,2,699.07999999999993,349.53999999999996,107,3
12587,1,144.0,144.0,7,3
15540,1,213.30000000000004,213.30000000000004,11,3
17110,1,163.29999999999998,163.29999999999998,165,2
13615,1,417.69000000000011,417.69000000000011,318,2
12785,1,311.95,311.95,364,2
15157,3,1936.07,645.35666666666668,3,3
16438,5,798.35,159.67000000000002,5,3
16838,2,588.85000000000014,294.42500000000007,197,2
15022,4,905.04,226.25999999999996,11,3
14277,3,4216.2000000000016,1405.4000000000005,15,3
15367,4,1877.5899999999997,469.39749999999992,57,3
13256,1,0.0,0.0,14,3
15852,2,160.71,80.355,186,2
13874,1,540.45,540.45,358,2
13327,8,3627.7700000000004,453.47125,38,3
12897,2,216.5,108.25,204,2
16015,3,705.39000000000033,235.13000000000008,3,3
18142,2,1019.52,509.76,157,2
15246,2,514.15,257.075,238,2
17614,1,390.06999999999988,390.06999999999988,57,3
18088,1,167.66999999999996,167.66999999999996,61,3
13670,1,349.70000000000016,349.70000000000016,75,3
17571,4,1498.5100000000002,374.62750000000011,50,3
16980,2,1078.9600000000003,539.48000000000013,255,2
16895,1,219.13999999999996,219.13999999999996,64,3
14014,1,505.18000000000006,505.18000000000006,77,3
14149,1,446.62000000000006,446.62000000000006,220,2
14622,1,320.58,320.58,184,2
17925,1,244.08,244.08,372,2
13814,2,1579.12,789.56,92,3
13744,2,1156.3600000000001,578.18000000000006,95,3
16139,3,635.41000000000008,211.80333333333337,18,3
15643,3,664.0,221.33333333333334,191,2
12708,10,2712.9100000000003,271.291,29,3
17466,2,763.28,381.64,10,3
17936,1,389.83999999999992,389.83999999999992,5,3
15469,2,538.55,269.275,50,3
16059,6,1459.86,243.30999999999997,65,3
15059,9,1337.7200000000003,148.63555555555556,40,3
14189,15,4654.08,310.272,2,4
12781,2,826.74,413.37,63,3
16013,47,37130.599999999991,790.01276595744685,3,4
15342,1,406.08999999999992,406.08999999999992,129,3
12974,1,144.8,144.8,197,2
12654,5,601.98,120.39599999999999,10,3
17522,5,1070.71,214.142,1,3
17686,7,5739.46,819.92285714285731,7,3
16531,7,1244.59,177.79857142857142,22,3
17187,1,203.95,203.95,226,2
16978,1,344.33,344.33,77,3
14753,1,563.15,563.15,87,3
14314,1,120.0,120.0,106,3
15266,1,119.30000000000001,119.30000000000001,338,2
13948,1,101.99999999999999,101.99999999999999,360,2
14594,2,379.83,189.915,7,3
13226,1,108.21000000000001,108.21000000000001,273,2
17234,1,149.89,149.89,182,2
15526,2,148.44,74.22,33,3
18232,4,592.97,148.2425,81,3
17591,7,2225.9700000000003,317.99571428571426,73,3
14087,1,194.42,194.42,2,3
12821,1,92.72,92.72,214,2
16125,1,289.35,289.35,367,2
16135,1,517.54999999999984,517.54999999999984,262,2
14785,2,77.4,38.7,10,3
12490,10,5417.9300000000012,541.793,5,3
13576,18,6717.34,373.1855555555556,10,4
17939,1,99.140000000000029,99.140000000000029,159,2
16583,1,233.45000000000002,233.45000000000002,373,2
15663,1,138.14000000000001,138.14000000000001,106,3
15659,1,306.45000000000005,306.45000000000005,43,3
16241,13,2607.8700000000003,200.60538461538462,9,4
12910,8,3075.0400000000004,384.38000000000005,23,3
16076,10,2234.7299999999996,223.47299999999998,3,3
15405,1,349.1,349.1,189,2
13686,1,72.0,72.0,182,2
17811,39,7837.7300000000014,200.96743589743588,4,4
12494,7,1246.1000000000001,178.01428571428573,15,3
15601,14,6776.56,484.03999999999996,11,4
13028,2,661.31999999999994,330.65999999999997,22,3
17409,2,771.85000000000014,385.92500000000007,184,2
13103,1,243.94,243.94,39,3
17520,1,546.81000000000006,546.81000000000006,53,3
12948,7,2064.95,294.99285714285713,16,3
17010,1,195.36,195.36,18,3
13065,1,205.85999999999999,205.85999999999999,373,2
14915,2,307.48,153.74,91,3
15450,1,429.84,429.84,30,3
15602,9,1297.87,144.20777777777778,8,3
15380,5,1690.2600000000002,338.05200000000008,8,3
16725,7,781.02,111.57428571428571,302,2
15775,1,104.9,104.9,245,2
13173,2,353.65,176.825,4,3
15089,6,2420.8400000000006,403.47333333333347,10,3
16477,7,2494.46,356.35142857142858,63,3
14788,2,679.44,339.72,7,3
13414,3,1390.5,463.5,133,3
12951,6,1064.0700000000002,177.34500000000003,8,3
15752,7,2637.38,376.76857142857148,39,3
15236,1,321.05,321.05,298,2
13291,1,361.10999999999996,361.10999999999996,155,2
15829,2,636.1400000000001,318.07000000000005,99,3
15628,9,2870.24,318.91555555555561,4,3
15298,12,4799.9000000000005,399.99166666666667,2,4
17359,1,127.85999999999999,127.85999999999999,11,3
12884,1,309.05000000000007,309.05000000000007,88,3
15038,6,705.49,117.58166666666668,58,3
14288,1,426.6,426.6,213,2
13365,2,2225.37,1112.685,33,3
13721,1,524.14,524.14,36,3
15245,3,2515.84,838.61333333333346,134,3
16763,1,611.85000000000014,611.85000000000014,198,2
15143,1,259.45,259.45,225,2
14997,3,546.2,182.06666666666669,46,3
17540,2,578.9,289.45,24,3
14667,25,9241.2,369.64799999999997,10,4
17589,4,2404.17,601.0425,60,3
17644,11,2895.6400000000003,263.24,1,3
13052,1,348.15000000000003,348.15000000000003,212,2
13764,3,1521.76,507.25333333333333,70,3
17139,12,10668.470000000003,889.03916666666692,15,4
17433,1,303.16,303.16,88,3
17058,3,1179.89,393.29666666666668,81,3
15625,4,1534.2600000000002,383.56500000000005,103,3
14741,6,1400.3400000000001,233.39,11,3
14735,32,6065.69,189.5528125,3,4
13420,2,159.85,79.925,149,2
13314,3,775.94000000000028,258.64666666666676,1,3
18013,2,187.29000000000005,93.645000000000024,155,2
13147,4,712.80000000000007,178.20000000000002,10,3
16509,1,363.7,363.7,296,2
16727,1,272.81999999999994,272.81999999999994,364,2
13569,2,373.75,186.875,17,3
13487,3,575.4,191.8,57,3
15220,6,1778.96,296.49333333333334,51,3
13236,2,744.84999999999991,372.42499999999995,24,3
13808,5,1747.6599999999999,349.53199999999993,5,3
16248,1,152.94,152.94,61,3
13976,1,357.98000000000008,357.98000000000008,206,2
16505,1,777.6,777.6,31,3
14194,21,11349.520000000002,540.45333333333326,4,4
13188,1,114.60000000000001,114.60000000000001,11,3
13626,1,257.22999999999996,257.22999999999996,252,2
15299,7,4507.01,643.85857142857151,67,3
17660,1,196.0,196.0,141,3
16143,6,2424.94,404.15666666666669,3,3
16398,2,1705.8000000000002,852.90000000000009,154,2
15858,5,1438.8500000000001,287.7700000000001,15,3
14507,6,1383.1800000000003,230.53000000000003,23,3
17102,1,25.5,25.5,261,2
16926,1,230.25000000000003,230.25000000000003,371,2
17343,1,193.63999999999996,193.63999999999996,355,2
16303,3,5360.630000000001,1786.8766666666672,25,3
15449,3,974.51999999999975,324.83999999999992,26,3
14912,2,867.84999999999991,433.92499999999995,16,3
17969,2,228.2,114.1,166,2
13037,3,881.06999999999994,293.69,138,3
16274,1,357.94999999999993,357.94999999999993,373,2
13130,1,64.0,64.0,94,3
15111,3,1567.48,522.49333333333334,29,3
18240,1,422.58000000000004,422.58000000000004,46,3
12481,10,5596.32,559.63200000000006,22,3
17854,2,311.26,155.63,185,2
15646,3,447.64,149.21333333333331,157,2
12559,2,561.70999999999992,280.855,310,2
16545,1,339.3,339.3,164,2
13937,1,158.85,158.85,169,2
13397,5,1544.13,308.826,72,3
13372,1,378.64,378.64,89,3
13460,2,183.44,91.72,29,3
13884,5,787.6,157.52,7,3
12584,9,2338.1499999999996,259.79444444444448,3,3
17517,1,153.94,153.94,308,2
13187,1,236.01999999999995,236.01999999999995,337,2
17579,3,448.9,149.63333333333333,4,3
16869,4,825.42,206.355,22,3
18015,1,120.03,120.03,4,3
17919,1,1304.04,1304.04,88,3
12471,30,19824.05,660.80166666666651,2,4
15802,1,451.42,451.42,142,3
16883,2,276.73,138.365,187,2
17759,3,834.9899999999999,278.33,17,3
13810,3,1499.01,499.67,28,3
15791,2,1612.6900000000003,806.34500000000014,43,3
17676,6,1387.6799999999998,231.28,4,3
15281,9,2332.1499999999996,259.12777777777774,58,3
14800,12,4339.74,361.645,47,4
15287,2,486.69000000000005,243.34500000000003,22,3
17007,6,889.93000000000006,148.32166666666666,50,3
16921,1,169.79000000000005,169.79000000000005,61,3
12855,1,38.1,38.1,372,2
13221,2,847.4100000000002,423.7050000000001,240,2
14428,5,1244.83,248.96599999999995,7,3
14889,1,135.9,135.9,336,2
12585,2,2040.1,1020.05,234,2
15410,8,3450.8399999999997,431.35500000000008,84,3
17582,1,175.27,175.27,236,2
15500,4,1131.56,282.89,8,3
16778,2,245.94,122.97,74,3
12844,2,325.96000000000004,162.98000000000002,29,3
14565,4,3099.12,774.78,95,3
15016,1,170.04,170.04,172,2
12384,2,585.27,292.635,28,3
16693,2,482.01,241.005,68,3
14346,2,1021.5800000000002,510.79000000000008,120,3
15889,2,446.86999999999989,223.43499999999995,156,2
17268,4,763.64,190.91,107,3
12402,1,225.6,225.6,323,2
14093,1,442.84999999999991,442.84999999999991,12,3
15862,4,832.87999999999988,208.21999999999997,8,3
14515,6,2102.09,350.34833333333336,17,3
17396,8,7330.8,916.35,39,3
12363,2,552.0,276.0,109,3
15065,4,3158.13,789.5325,37,3
13448,6,3539.37,589.895,16,3
14931,5,1257.6800000000003,251.536,4,3
14487,6,1196.3300000000002,199.38833333333338,26,3
15618,4,776.851,194.21275,32,3
14966,1,191.31999999999991,191.31999999999991,14,3
16506,2,90.300000000000011,45.150000000000006,19,3
17218,10,1960.7199999999998,196.07200000000003,4,3
12516,2,1312.06,656.03,77,3
14934,2,1890.9400000000005,945.47000000000025,81,3
14946,1,100.9,100.9,14,3
13792,2,195.55,97.775,66,3
16458,18,3482.74,193.48555555555555,2,4
15680,3,1333.6799999999998,444.55999999999995,9,3
17191,7,2095.13,299.3042857142857,28,3
14538,2,388.24999999999994,194.125,64,3
17229,2,318.76,159.38,96,3
18177,6,1341.42,223.57000000000002,31,3
15171,1,1289.5,1289.5,331,2
12702,1,219.0,219.0,19,3
17303,1,250.03999999999994,250.03999999999994,361,2
15903,7,5126.76,732.39428571428573,9,3
14976,7,790.86000000000013,112.98,57,3
12956,1,108.07,108.07,306,2
15211,2,894.41000000000008,447.20500000000004,60,3
17557,3,541.46,180.48666666666665,14,3
16409,5,2028.8799999999997,405.7759999999999,36,3
13106,1,76.5,76.5,133,3
13594,1,396.96999999999997,396.96999999999997,52,3
17376,2,203.2,101.6,70,3
14474,1,547.66000000000008,547.66000000000008,46,3
15303,1,574.02,574.02,290,2
17457,5,1737.7,347.53999999999996,126,3
16482,1,220.61999999999998,220.61999999999998,15,3
17169,2,835.78,417.89,57,3
12901,28,17654.54,630.51928571428562,8,4
16369,3,1553.66,517.88666666666666,18,3
12795,1,430.48000000000008,430.48000000000008,18,3
13800,1,558.31999999999971,558.31999999999971,309,2
16949,6,1286.2700000000002,214.37833333333336,3,3
14088,13,50491.810000000012,3883.9853846153851,10,4
12360,3,2662.06,887.35333333333335,52,3
17512,10,2924.9899999999993,292.49899999999997,28,3
15863,2,68.84,34.42,25,3
16427,2,241.06,120.53,263,2
16642,2,688.33,344.165,4,3
16306,6,632.27,105.37833333333333,213,2
17176,1,306.13,306.13,201,2
15372,1,2007.4,2007.4,137,3
17253,1,178.26,178.26,18,3
15805,17,5528.4799999999987,325.20470588235293,23,4
15969,3,666.1,222.03333333333333,2,3
14810,11,2087.88,189.80727272727276,40,3
13149,4,1676.06,419.01500000000004,14,3
15958,1,104.35,104.35,74,3
16513,4,874.59000000000015,218.64750000000004,4,3
18086,1,101.33999999999999,101.33999999999999,274,2
15971,12,4199.85,349.9875,17,4
14241,1,213.70000000000002,213.70000000000002,183,2
17174,1,59.9,59.9,217,2
14148,1,157.2,157.2,233,2
12798,3,6977.0399999999991,2325.68,10,3
12596,2,618.27,309.135,51,3
17314,8,2527.9199999999996,315.98999999999995,24,3
18278,1,173.89999999999998,173.89999999999998,73,3
13817,2,382.98,191.49,29,3
14138,2,982.38000000000022,491.19000000000011,1,3
14891,2,554.38,277.19,148,2
15867,15,3812.64,254.176,5,4
12579,1,440.41999999999996,440.41999999999996,78,3
14981,1,102.11999999999998,102.11999999999998,246,2
15823,1,15.0,15.0,372,2
17250,2,384.52000000000004,192.26000000000002,3,3
13416,2,712.5,356.25,43,3
16832,3,199.15,66.38333333333334,184,2
16601,1,244.79999999999995,244.79999999999995,40,3
13094,12,1927.3200000000004,160.61,21,4
14625,2,899.63,449.815,196,2
17035,2,433.53000000000003,216.76500000000001,245,2
17404,15,31906.819999999996,2127.121333333333,4,4
16849,1,124.57,124.57,186,2
16172,5,1140.21,228.04200000000003,95,3
17965,14,2622.5699999999997,187.32642857142855,37,4
16808,2,288.42,144.21,99,3
13572,1,1384.25,1384.25,205,2
12520,5,2634.2600000000011,526.8520000000002,79,3
14062,12,10464.850000000002,872.07083333333344,9,4
13302,1,63.75,63.75,155,2
16350,4,1116.4699999999998,279.1175,21,3
16466,7,1603.46,229.06571428571428,33,3
13068,2,344.0,172.0,10,3
14226,5,2232.1899999999996,446.438,28,3
13517,3,2128.42,709.47333333333336,59,3
15554,1,217.2,217.2,277,2
18008,9,2116.19,235.1322222222222,70,3
15329,3,1049.7000000000003,349.90000000000009,39,3
14127,3,709.71,236.57000000000002,122,3
13898,1,155.93,155.93,325,2
16569,1,124.2,124.2,3,3
16126,4,6287.77,1571.9425,29,3
13978,2,196.79,98.395,14,3
16232,4,990.88,247.72,43,3
14908,1,277.79999999999995,277.79999999999995,74,3
15488,1,91.320000000000007,91.320000000000007,92,3
15880,1,343.28,343.28,369,2
12955,11,4757.16,432.46909090909088,1,4
17406,3,2200.4199999999996,733.47333333333324,333,2
15108,4,1300.25,325.0625,141,3
16321,5,373.65,74.72999999999999,72,3
17442,6,2248.56,374.76,36,3
12718,1,238.25000000000003,238.25000000000003,71,3
12394,2,1272.48,636.24,63,3
15412,1,190.53000000000003,190.53000000000003,171,2
17006,4,781.78,195.445,4,3
16918,6,1068.82,178.13666666666668,49,3
16098,7,2005.6299999999999,286.51857142857142,87,3
15904,1,164.67999999999998,164.67999999999998,8,3
16730,3,743.1099999999999,247.70333333333332,52,3
16085,5,981.5100000000001,196.302,23,3
16793,1,243.83999999999997,243.83999999999997,57,3
18151,2,653.34999999999991,326.67499999999995,134,3
15071,2,982.06999999999982,491.03499999999991,93,3
15436,3,1122.5299999999997,374.17666666666662,12,3
13403,1,75.0,75.0,17,3
18001,2,417.23,208.615,12,3
17695,2,765.33999999999992,382.66999999999996,131,3
12793,2,545.48,272.74,334,2
14404,6,1474.32,245.72000000000003,33,3
16207,1,394.38,394.38,25,3
14834,6,1720.3,286.7166666666667,17,3
12621,20,13689.669999999998,684.48350000000016,1,4
12724,4,1031.4100000000003,257.85250000000008,5,3
14289,6,911.26,151.87666666666667,8,3
14525,9,4332.2000000000007,481.35555555555561,19,3
14198,4,701.4,175.35,18,3
13047,10,3237.54,323.754,31,3
17470,5,1125.07,225.014,44,3
14395,9,3507.71,389.74555555555554,2,3
13590,6,1981.9199999999996,330.32,11,3
18281,1,80.82,80.82,180,2
14762,1,300.52,300.52,263,2
15587,4,913.68000000000006,228.42000000000002,50,3
16550,5,2298.9700000000003,459.794,108,3
12688,1,4873.8100000000049,4873.8100000000049,113,3
15076,1,880.85000000000036,880.85000000000036,172,2
18005,2,249.72,124.86,3,3
12522,2,192.72,96.36,39,3
17846,1,2033.1,2033.1,85,3
13165,2,1021.4799999999999,510.73999999999995,46,3
14937,3,1621.88,540.62666666666667,56,3
17702,4,1824.37,456.0925,30,3
13325,1,675.3,675.3,81,3
16461,1,151.42,151.42,177,2
12920,1,164.23000000000002,164.23000000000002,17,3
14359,3,912.18000000000006,304.06,19,3
17064,3,859.35,286.45,58,3
13363,2,992.5,496.25,17,3
16256,1,752.43000000000018,752.43000000000018,266,2
16454,2,6.9,3.45,44,3
16038,3,471.78,157.26,7,3
13502,3,292.0,97.333333333333329,16,3
13666,3,84.65,28.216666666666669,60,3
16665,1,135.4,135.4,362,2
17190,2,444.74,222.37,58,3
12888,2,354.12,177.06,214,2
13507,4,2479.16,619.79,3,3
14747,1,328.2,328.2,249,2
17893,1,112.25000000000004,112.25000000000004,225,2
17461,3,757.45999999999981,252.48666666666657,22,3
14655,4,1932.2300000000002,483.0575,8,3
14055,1,725.6400000000001,725.6400000000001,106,3
13807,1,112.6,112.6,367,2
17189,2,384.4,192.2,106,3
17152,3,1689.5,563.16666666666663,194,2
13050,17,5836.86,343.34470588235291,14,4
14825,12,2226.9100000000003,185.57583333333329,3,4
17675,31,20374.28,657.23483870967743,1,4
16297,1,301.90000000000003,301.90000000000003,268,2
12441,1,173.55,173.55,366,2
13055,3,1214.4099999999996,404.80333333333323,78,3
13522,1,125.80000000000001,125.80000000000001,30,3
18016,5,1483.56,296.712,32,3
13060,1,307.53000000000003,307.53000000000003,253,2
13247,4,501.11999999999995,125.28,17,3
14968,1,147.59,147.59,30,3
13894,3,564.62,188.20666666666665,23,3
13280,3,814.86,271.62,122,3
17231,10,3174.3199999999997,317.43199999999996,12,3
15047,1,343.62,343.62,269,2
13521,3,1093.6499999999996,364.5499999999999,1,3
17344,1,160.56999999999994,160.56999999999994,46,3
15428,1,93.78,93.78,15,3
12732,1,236.2600000000001,236.2600000000001,179,2
15210,1,331.18,331.18,225,2
14024,2,327.7,163.85,121,3
14158,1,507.66000000000014,507.66000000000014,40,3
15569,5,1375.7099999999998,275.142,103,3
13095,1,74.4,74.4,70,3
15733,1,162.3,162.3,282,2
15467,3,524.87999999999988,174.95999999999998,9,3
16889,3,1578.67,526.22333333333336,194,2
15855,5,712.24,142.448,136,3
17634,9,2361.9700000000007,262.44111111111118,36,3
12722,4,997.62999999999988,249.4075,85,3
13798,57,37153.850000000013,651.82192982456161,1,4
15525,3,825.91999999999985,275.30666666666662,2,3
16360,6,3512.5299999999997,585.42166666666662,4,3
15382,6,5955.7099999999991,992.61833333333323,14,3
12689,2,1247.6100000000004,623.80500000000018,25,3
17340,11,12353.29,1123.0263636363636,29,4
13568,1,192.85000000000005,192.85000000000005,173,2
16947,1,406.48000000000013,406.48000000000013,235,2
13157,4,1741.2199999999998,435.305,49,3
16985,10,5464.12,546.412,17,3
15753,1,79.2,79.2,304,2
13885,2,506.80000000000007,253.40000000000003,189,2
16048,2,256.44000000000005,128.22000000000003,373,2
17864,3,597.5,199.16666666666669,12,3
17835,3,350.64,116.88,2,3
17506,1,302.2,302.2,75,3
16623,1,129.45,129.45,245,2
12480,4,3281.6300000000006,820.4075,28,3
16272,1,411.7000000000001,411.7000000000001,116,3
13889,1,416.9,416.9,92,3
17523,4,652.74,163.185,11,3
13193,1,117.88000000000001,117.88000000000001,61,3
13914,2,626.45,313.225,11,3
17831,1,35.400000000000006,35.400000000000006,33,3
14765,3,254.10999999999999,84.703333333333319,29,3
17148,1,124.88,124.88,51,3
12564,1,456.90000000000009,456.90000000000009,261,2
16658,1,123.24,123.24,368,2
16873,6,7123.6200000000008,1187.27,4,3
17789,1,225.9,225.9,281,2
17837,8,1593.3799999999999,199.1725,42,3
14646,74,280206.01999999996,3786.567837837837,1,1
16902,1,1706.88,1706.88,116,3
14859,4,1353.7399999999998,338.43499999999989,12,3
15421,4,950.36000000000013,237.59000000000003,58,3
17650,1,166.07999999999998,166.07999999999998,21,3
16025,1,439.66,439.66,29,3
13650,6,1836.34,306.05666666666667,16,3
15389,1,500.0,500.0,172,2
16900,3,887.11000000000035,295.70333333333343,16,3
16765,1,34.0,34.0,294,2
14272,2,437.96000000000004,218.98000000000002,73,3
13730,2,752.60000000000014,376.30000000000007,135,3
13486,3,1122.41,374.13666666666671,78,3
12403,1,427.7,427.7,49,3
13630,7,2031.7800000000002,290.25428571428574,5,3
16393,13,3046.21,234.32384615384618,2,4
13402,2,621.23,310.615,127,3
17086,6,2050.0800000000004,341.68000000000006,7,3
12442,1,172.06,172.06,3,3
15957,1,428.88999999999993,428.88999999999993,31,3
16639,3,1257.5099999999998,419.16999999999996,31,3
14035,5,1428.02,285.604,28,3
16784,1,107.6,107.6,19,3
15594,5,1771.7799999999997,354.356,15,3
16776,1,388.27999999999992,388.27999999999992,60,3
16807,3,1121.59,373.86333333333329,142,3
15313,1,52.0,52.0,110,3
14154,2,1345.62,672.81,239,2
13467,2,1083.7099999999998,541.8549999999999,10,3
16996,6,1456.96,242.82666666666665,30,3
14032,11,2975.59,270.50818181818181,2,3
18034,2,422.87999999999994,211.43999999999997,21,3
14547,8,4007.5399999999991,500.94249999999988,3,3
16594,1,181.08999999999997,181.08999999999997,75,3
17829,1,889.24,889.24,298,2
12714,5,4708.8600000000006,941.77199999999993,9,3
14829,4,697.55,174.38750000000002,29,3
17346,15,2676.5600000000004,178.43733333333333,3,4
14184,1,452.89,452.89,66,3
15407,4,1056.4399999999998,264.10999999999996,33,3
14715,4,867.37999999999988,216.84499999999997,24,3
15277,1,255.89999999999998,255.89999999999998,46,3
13273,1,138.97999999999996,138.97999999999996,113,3
13135,1,3096.0,3096.0,196,2
13048,4,1835.91,458.9775,14,3
17885,1,190.18999999999997,190.18999999999997,12,3
13262,1,200.29000000000002,200.29000000000002,263,2
15860,8,977.21,122.15125,40,3
13643,3,519.44,173.14666666666668,31,3
12949,8,4167.2199999999993,520.90249999999992,30,3
18075,10,2611.75,261.175,23,3
16229,2,1010.5999999999998,505.2999999999999,87,3
12456,3,3181.04,1060.3466666666666,44,3
14591,4,1447.1399999999999,361.78499999999997,15,3
13878,1,1281.53,1281.53,54,3
17381,29,20275.61,699.15896551724154,8,4
12372,3,1298.04,432.68,71,3
15906,7,1567.6899999999998,223.95571428571429,19,3
13756,14,5189.52,370.68000000000006,2,4
13000,3,534.85,178.28333333333333,106,3
14036,1,626.64999999999986,626.64999999999986,284,2
12822,2,948.87999999999977,474.43999999999988,70,3
14175,3,3222.3,1074.1000000000001,59,3
13849,2,1537.9499999999998,768.97499999999991,51,3
13751,1,296.24999999999994,296.24999999999994,288,2
16952,2,167.61,83.805,109,3
17693,1,200.47,200.47,137,3
15758,1,205.25,205.25,24,3
16424,1,133.56,133.56,191,2
12541,3,981.17999999999984,327.05999999999995,29,3
18017,3,523.0,174.33333333333334,81,3
16809,5,914.69000000000028,182.93800000000007,23,3
16739,1,323.00000000000006,323.00000000000006,176,2
13452,2,590.0,295.0,259,2
12377,2,1628.1199999999997,814.05999999999983,315,2
16826,1,341.70000000000005,341.70000000000005,51,3
12491,1,460.40000000000009,460.40000000000009,38,3
16419,6,972.23000000000013,162.03833333333336,112,3
14894,1,655.74999999999989,655.74999999999989,85,3
12576,5,1315.83,263.166,35,3
15637,1,223.36,223.36,52,3
12583,15,7281.38,485.4253333333333,2,4
13558,4,605.06,151.265,5,3
15843,1,118.95,118.95,303,2
17633,4,1324.8400000000001,331.21,31,3
14415,13,5900.28,453.86769230769227,1,4
16518,2,484.32000000000005,242.16000000000003,61,3
18144,12,2888.75,240.72916666666669,7,4
16558,20,8338.49,416.9245,0,4
16782,13,2279.9000000000005,175.37692307692308,10,4
13739,1,216.9,216.9,18,3
15116,4,1352.75,338.1875,17,3
16170,6,1885.0500000000004,314.175,50,3
17226,1,393.48999999999995,393.48999999999995,308,2
13160,1,91.8,91.8,22,3
17716,11,5655.99,514.18090909090915,22,4
